date,value
2016-07-31,332105.83846993
2016-06-30,332023.814368516
2016-05-31,330863.939426825
2016-04-30,329621.218232994
2016-03-31,328145.631531462
2016-02-29,326819.323097721
2016-01-31,324843.666922416
2015-12-31,322331.360947901
2015-11-30,319620.825260231
2015-10-31,317040.01474203
2015-09-30,315365.888822257
2015-08-31,314497.673069887
2015-07-31,315030.533711483
2015-06-30,315727.100191489
2015-05-31,316650.325786702
2015-04-30,316153.031615947
2015-03-31,314630.995348318
2015-02-28,312651.030255287
2015-01-31,311405.796753703
2014-12-31,310564.459284807
2014-11-30,309376.302769816
2014-10-31,307082.359888152
2014-09-30,304821.040905286
2014-08-31,302941.040965823
2014-07-31,301780.952896901
2014-06-30,299674.241878874
2014-05-31,296970.562788978
2014-04-30,294544.77050138
2014-03-31,293164.359727413
2014-02-28,292095.691541485
2014-01-31,291267.352563345
2013-12-31,290239.449787796
2013-11-30,288665.722347105
2013-10-31,286370.958953093
2013-09-30,284408.50726347
2013-08-31,284366.102901857
2013-07-31,284325.35291563
2013-06-30,283821.916674441
2013-05-31,282317.187344234
2013-04-30,280991.868875203
2013-03-31,279435.630377709
2013-02-28,277836.049467464
2013-01-31,276398.761535528
2012-12-31,275221.63919656
2012-11-30,273789.345510121
2012-10-31,272720.591187007
2012-09-30,272183.831308783
2012-08-31,272850.016589308
2012-07-31,274431.651074521
2012-06-30,276388.191811591
2012-05-31,277558.857081164
2012-04-30,277964.542627209
2012-03-31,277925.789948967
2012-02-29,278968.905959795
2012-01-31,280222.133064688
2011-12-31,281397.33790288
2011-11-30,281648.13747725
2011-10-31,281438.270014363
2011-09-30,280999.597853505
2011-08-31,281163.034261936
2011-07-31,281843.973888485
2011-06-30,283277.471729748
2011-05-31,284311.537404424
2011-04-30,285624.425600177
2011-03-31,286698.940217809
2011-02-28,288515.835092208
2011-01-31,289562.574959887
2010-12-31,290793.481060864
2010-11-30,291671.386443937
2010-10-31,293090.217888095
2010-09-30,294025.66954319
2010-08-31,295336.247203536
2010-07-31,296250.827602427
2010-06-30,297971.709020514
2010-05-31,298433.322512638
2010-04-30,298024.087928702
2010-03-31,297568.933185435
2010-02-28,297790.709088152
2010-01-31,297785.765393264
2009-12-31,296783.205487235
2009-11-30,295925.121975805
2009-10-31,296681.537591884
2009-09-30,297675.060195402
2009-08-31,299343.188213037
2009-07-31,301792.858521426
2009-06-30,305516.860132888
2009-05-31,308100.021801348
2009-04-30,309948.231163843
2009-03-31,309969.649842877
2009-02-28,307762.389210794
2009-01-31,305516.54001808
2008-12-31,305403.059037904
2008-11-30,309629.178247229
2008-10-31,313434.566512545
2008-09-30,315871.99515781
2008-08-31,317408.063312873
2008-07-31,319184.407319483
2008-06-30,321762.534353204
2008-05-31,323260.355820164
2008-04-30,324719.15830141
2008-03-31,324641.643185638
2008-02-29,324631.896706763
2008-01-31,324081.735961559
2007-12-31,323888.541116933
2007-11-30,322996.495869244
2007-10-31,321384.128049376
2007-09-30,318881.460663877
2007-08-31,316179.998147686
2007-07-31,314134.342404173
2007-06-30,312593.403231694
2007-05-31,310400.52460225
2007-04-30,307569.742446974
2007-03-31,304783.031581656
2007-02-28,302149.119557067
2007-01-31,299045.4027899
2006-12-31,295795.657131482
2006-11-30,292767.86391086
2006-10-31,290170.990685061
2006-09-30,287537.114994344
2006-08-31,284876.627897595
2006-07-31,282001.573095466
2006-06-30,279641.954199013
2006-05-31,276891.985039002
2006-04-30,274259.400742458
2006-03-31,270395.895594563
2006-02-28,266654.846122286
2006-01-31,262553.542213939
2005-12-31,258480.530349716
2005-11-30,253440.204315448
2005-10-31,247530.715153951
2005-09-30,240509.555683543
2005-08-31,234440.916212332
2005-07-31,227854.179364245
2005-06-30,221808.455213781
2005-05-31,217506.793896281
2005-04-30,216003.559915086
2005-03-31,217944.884657935
2005-02-28,216816.992005784
2005-01-31,214052.655114114
2004-12-31,208724.611417492
2004-11-30,204749.989766428
2004-10-31,201261.693078852
2004-09-30,198485.456541904
2004-08-31,195615.237723422
2004-07-31,192857.171558239
2004-06-30,190443.062707781
2004-05-31,188891.006537782
2004-04-30,188052.481336444
2004-03-31,186798.335097717
2004-02-29,184557.914162644
2004-01-31,183141.266348588
2003-12-31,182963.892285519
2003-11-30,183851.554319645
2003-10-31,184369.773043482
2003-09-30,184242.775839981
2003-08-31,183672.902610513
2003-07-31,183663.519805459
2003-06-30,183992.531434286
2003-05-31,184199.598409189
2003-04-30,184078.296201724
2003-03-31,183544.127675432
2003-02-28,183653.811653546
2003-01-31,182394.57113454
2002-12-31,180698.873489922
2002-11-30,179687.858482621
2002-10-31,179838.32914379
2002-09-30,182387.890743372
2002-08-31,184149.915904144
2002-07-31,186057.461064807
2002-06-30,186310.590073842
2002-05-31,186624.634317167
2002-04-30,187031.891734803
2002-03-31,186730.484119543
2002-02-28,186705.018469259
2002-01-31,186237.770393572
2001-12-31,186836.042630339
2001-11-30,187228.406452625
2001-10-31,187606.742105078
2001-09-30,187229.040408673
2001-08-31,187196.33739955
2001-07-31,186933.454042203
2001-06-30,184430.0
2001-05-31,183580.0
2001-04-30,182860.0
2001-03-31,182288.0
2001-02-28,181132.0
2001-01-31,180587.0
2000-12-31,179329.0
2000-11-30,178645.0
2000-10-31,177474.0
2000-09-30,176626.0
2000-08-31,178153.0
2000-07-31,179558.0
2000-06-30,179856.0
2000-05-31,177372.0
2000-04-30,175639.0
2000-03-31,175085.0
2000-02-29,175208.0
2000-01-31,173918.0
1999-12-31,172253.0
1999-11-30,170350.0
1999-10-31,169276.0
1999-09-30,167980.0
1999-08-31,167213.0
1999-07-31,166167.0
1999-06-30,166501.0
1999-05-31,167237.0
1999-04-30,166997.0
1999-03-31,165499.0
1999-02-28,163246.0
1999-01-31,162535.0
1998-12-31,161594.0
1998-11-30,160788.0
1998-10-31,159622.0
1998-09-30,160153.0
1998-08-31,159537.0
1998-07-31,159125.0
1998-06-30,157485.0
1998-05-31,156734.0
1998-04-30,156291.0
1998-03-31,156143.0
1998-02-28,156220.0
1998-01-31,155566.0
1997-12-31,155206.0
1997-11-30,154682.0
1997-10-31,154083.0
1997-09-30,152304.0
1997-08-31,151333.0
1997-07-31,149888.0
2023-11-30,246033.813401644
2023-10-31,246347.839050721
2023-09-30,246746.656312357
2023-08-31,247408.770560403
2023-07-31,247357.90570469
2023-06-30,246707.01248873
2023-05-31,245009.819604064
2023-04-30,243703.365315605
2023-03-31,242693.948742324
2023-02-28,242640.493495635
2023-01-31,242505.310676918
2022-12-31,242537.376402115
2022-11-30,242243.956825527
2022-10-31,242688.882865256
2022-09-30,243811.796998238
2022-08-31,245124.938958164
2022-07-31,245206.063420782
2022-06-30,243631.940762117
2022-05-31,240767.347440862
2022-04-30,237479.262301326
2022-03-31,233800.796967734
2022-02-28,230095.584485724
2022-01-31,227282.67434147
2021-12-31,224771.093496688
2021-11-30,222872.638514703
2021-10-31,221077.9408511
2021-09-30,219626.512654934
2021-08-31,217742.010316963
2021-07-31,215121.542685963
2021-06-30,211553.397282693
2021-05-31,208185.04738033
2021-04-30,204492.100569224
2021-03-31,201307.927298242
2021-02-28,198029.949230188
2021-01-31,195300.349638111
2020-12-31,192112.771579581
2020-11-30,189014.737411616
2020-10-31,185716.955682812
2020-09-30,182890.723021095
2020-08-31,179946.426530761
2020-07-31,177706.156661624
2020-06-30,176330.535370639
2020-05-31,175436.531780074
2020-04-30,174356.329116898
2020-03-31,173276.775574474
2020-02-29,172555.065165411
2020-01-31,171775.026795339
2019-12-31,170374.143411621
2019-11-30,168264.189162335
2019-10-31,166265.153665686
2019-09-30,164476.671769813
2019-08-31,163490.702500627
2019-07-31,162509.499145621
2019-06-30,161760.402666268
2019-05-31,160775.686134369
2019-04-30,159853.34238945
2019-03-31,159045.532028206
2019-02-28,158646.847832408
2019-01-31,158450.989595011
2018-12-31,157871.365020665
2018-11-30,156926.802405195
2018-10-31,156151.254441472
2018-09-30,155726.29828955
2018-08-31,154929.500134532
2018-07-31,153889.211451858
2018-06-30,152857.18006959
2018-05-31,152132.21671442
2018-04-30,151277.392117761
2018-03-31,150392.167568081
2018-02-28,149290.589808731
2018-01-31,148460.679578583
2017-12-31,147513.1888842
2017-11-30,146665.267702051
2017-10-31,145833.420728939
2017-09-30,145210.161152104
2017-08-31,144770.567582587
2017-07-31,144154.203298609
2017-06-30,143241.824742892
2017-05-31,142304.001947201
2017-04-30,141389.596598478
2017-03-31,140763.167429257
2017-02-28,140127.659169165
2017-01-31,139202.335091613
2016-12-31,137779.87181674
2016-11-30,136217.792182079
2016-10-31,134871.891444129
2016-09-30,133877.621815981
2016-08-31,133205.046156093
2016-07-31,132718.282047952
2016-06-30,132364.687590392
2016-05-31,131913.068360042
2016-04-30,131660.618799942
2016-03-31,131480.27727375
2016-02-29,131179.089157504
2016-01-31,130546.974661925
2015-12-31,130134.092299648
2015-11-30,129746.424017925
2015-10-31,129312.626116392
2015-09-30,128443.626534732
2015-08-31,127744.603806117
2015-07-31,127414.292692296
2015-06-30,126805.90105416
2015-05-31,125882.260062539
2015-04-30,124635.951768365
2015-03-31,123623.018332562
2015-02-28,123296.962748198
2015-01-31,123240.343536275
2014-12-31,123572.40824372
2014-11-30,123680.741718046
2014-10-31,123591.102674595
2014-09-30,123265.913832445
2014-08-31,122622.804260747
2014-07-31,122089.297034954
2014-06-30,121391.914226105
2014-05-31,121013.299822782
2014-04-30,120626.742061568
2014-03-31,120439.160551644
2014-02-28,120540.153632912
2014-01-31,121138.532082484
2013-12-31,122588.07529906
2013-11-30,123953.059238212
2013-10-31,124821.648775256
2013-09-30,124864.497066614
2013-08-31,124618.012564234
2013-07-31,124282.246468253
2013-06-30,124066.500650165
2013-05-31,123695.949005494
2013-04-30,123320.130165049
2013-03-31,122899.842592314
2013-02-28,122491.527215509
2013-01-31,122754.433469856
2012-12-31,123532.331010179
2012-11-30,124643.414674576
2012-10-31,125462.755364657
2012-09-30,126196.079344587
2012-08-31,126809.355257743
2012-07-31,127188.260670124
2012-06-30,126790.590868063
2012-05-31,125798.940974729
2012-04-30,124590.465377951
2012-03-31,123597.221388247
2012-02-29,123312.616518603
2012-01-31,123013.13533085
2011-12-31,122831.081621542
2011-11-30,122352.010486889
2011-10-31,122183.706774487
2011-09-30,122191.428730653
2011-08-31,122397.82711129
2011-07-31,122697.254111499
2011-06-30,122830.572600023
2011-05-31,123089.247795172
2011-04-30,123401.03995058
2011-03-31,123652.523427234
2011-02-28,122914.197522379
2011-01-31,122294.643031945
2010-12-31,121946.173479088
2010-11-30,122549.941471788
2010-10-31,123099.506379526
2010-09-30,123690.287940759
2010-08-31,124582.554487925
2010-07-31,125807.227533209
2010-06-30,128633.838144502
2010-05-31,130993.197392854
2010-04-30,132950.408899373
2010-03-31,133148.90568851
2010-02-28,133386.95323991
2010-01-31,133692.981651206
2009-12-31,134153.52715001
2009-11-30,134831.864391673
2009-10-31,135587.974065847
2009-09-30,136505.34345383
2009-08-31,137396.936706167
2009-07-31,138429.571939942
2009-06-30,139378.813542801
2009-05-31,140365.809898952
2009-04-30,141027.389088342
2009-03-31,141427.186194309
2009-02-28,141537.099535219
2009-01-31,141578.528279546
2008-12-31,127405.0
2008-11-30,128083.0
2008-10-31,128783.0
2008-09-30,129447.0
2008-08-31,130054.0
2008-07-31,130547.0
2008-06-30,131151.0
2008-05-31,131488.0
2008-04-30,131702.0
2008-03-31,131850.0
2008-02-29,132005.0
2008-01-31,132078.0
2007-12-31,131868.0
2007-11-30,131539.0
2007-10-31,131147.0
2007-09-30,130545.0
2007-08-31,129793.0
2007-07-31,128936.0
2007-06-30,128428.0
2007-05-31,127890.0
2007-04-30,127495.0
2007-03-31,127082.0
2007-02-28,126657.0
2007-01-31,126161.0
2006-12-31,125313.0
2006-11-30,124586.0
2006-10-31,123744.0
2006-09-30,122942.0
2006-08-31,122222.0
2006-07-31,121398.0
2006-06-30,120605.0
2006-05-31,119228.0
2006-04-30,117762.0
2006-03-31,116011.0
2006-02-28,114502.0
2006-01-31,112990.0
2005-12-31,111756.0
2005-11-30,110480.0
2005-10-31,109252.0
2005-09-30,108024.0
2005-08-31,106766.0
2005-07-31,105582.0
2005-06-30,104202.0
2005-05-31,103217.0
2005-04-30,102650.0
2005-03-31,102465.0
2023-11-30,251120.535231241
2023-10-31,251331.677598092
2023-09-30,252631.338426665
2023-08-31,254391.959314927
2023-07-31,255325.377922761
2023-06-30,255432.023818976
2023-05-31,254474.121819851
2023-04-30,253799.492801066
2023-03-31,253038.423057278
2023-02-28,253705.531838163
2023-01-31,254371.381912424
2022-12-31,254953.649305058
2022-11-30,254354.026671494
2022-10-31,253718.93063446
2022-09-30,253598.581432236
2022-08-31,254046.688398631
2022-07-31,254055.968798002
2022-06-30,252174.911330025
2022-05-31,248597.973106667
2022-04-30,244338.968077571
2022-03-31,240456.334803997
2022-02-28,236989.906596649
2022-01-31,234089.204740834
2021-12-31,231280.653444685
2021-11-30,228938.519739485
2021-10-31,227540.482049357
2021-09-30,226820.327835412
2021-08-31,225611.492727262
2021-07-31,223276.861876492
2021-06-30,219260.794063796
2021-05-31,214861.509012279
2021-04-30,210266.285752142
2021-03-31,206237.42455998
2021-02-28,202810.228811903
2021-01-31,199570.950774379
2020-12-31,195989.217008844
2020-11-30,192302.764569521
2020-10-31,188330.239228885
2020-09-30,184918.180333867
2020-08-31,181653.569048839
2020-07-31,179505.353119027
2020-06-30,178237.671458697
2020-05-31,177183.742861101
2020-04-30,176094.437155636
2020-03-31,174997.403033457
2020-02-29,173827.087356704
2020-01-31,171824.677584017
2019-12-31,169515.678598977
2019-11-30,167309.795340576
2019-10-31,165904.810953395
2019-09-30,164616.349491734
2019-08-31,163746.939245953
2019-07-31,162694.967846657
2019-06-30,162108.534062866
2019-05-31,161571.625325222
2019-04-30,161251.51079139
2019-03-31,160651.732780185
2019-02-28,159967.80180999
2019-01-31,159373.706323007
2018-12-31,158600.227863958
2018-11-30,157707.678564688
2018-10-31,156694.448157881
2018-09-30,155914.424007459
2018-08-31,154645.42138469
2018-07-31,153800.261019221
2018-06-30,153152.532483957
2018-05-31,153098.796558841
2018-04-30,152460.979242491
2018-03-31,151918.306560329
2018-02-28,151221.408716151
2018-01-31,150927.605529527
2017-12-31,150175.569342925
2017-11-30,149470.316014198
2017-10-31,148903.16963038
2017-09-30,148602.741119605
2017-08-31,148296.117769191
2017-07-31,147956.757074525
2017-06-30,147735.718041374
2017-05-31,147838.44973307
2017-04-30,147628.827741844
2017-03-31,147134.368365488
2017-02-28,146457.045688282
2017-01-31,145797.796537029
2016-12-31,144797.52329444
2016-11-30,143646.918167924
2016-10-31,142373.941659031
2016-09-30,141319.707362916
2016-08-31,140510.580329231
2016-07-31,139662.420463502
2016-06-30,138602.376548861
2016-05-31,137267.669863257
2016-04-30,136346.14964631
2016-03-31,135871.196486579
2016-02-29,135315.303271796
2016-01-31,134244.43078296
2015-12-31,133248.157719414
2015-11-30,132329.698517587
2015-10-31,131945.495201175
2015-09-30,131450.869652904
2015-08-31,131187.002045017
2015-07-31,130729.630364658
2015-06-30,130018.194062161
2015-05-31,129167.220688692
2015-04-30,128316.537630218
2015-03-31,127694.897851298
2015-02-28,127478.591742631
2015-01-31,127278.636412907
2014-12-31,127022.010326842
2014-11-30,126853.509491506
2014-10-31,126651.731606969
2014-09-30,126650.085608171
2014-08-31,126134.821520472
2014-07-31,125706.462137346
2014-06-30,124992.285118837
2014-05-31,124274.976050235
2014-04-30,123363.640969628
2014-03-31,122364.650979724
2014-02-28,121639.550714565
2014-01-31,121367.780209987
2013-12-31,122176.43214446
2013-11-30,122988.342949784
2013-10-31,123227.301670263
2013-09-30,122531.057228665
2013-08-31,121842.259158461
2013-07-31,121187.032417356
2013-06-30,120584.52223042
2013-05-31,119690.548914718
2013-04-30,118570.192843022
2013-03-31,117655.957039487
2013-02-28,117176.927121146
2013-01-31,117671.139368767
2012-12-31,118672.207111474
2012-11-30,119782.900949254
2012-10-31,120382.190992244
2012-09-30,120592.159435202
2012-08-31,120602.812625005
2012-07-31,120710.737311163
2012-06-30,120426.505484087
2012-05-31,119358.327771459
2012-04-30,117831.696628744
2012-03-31,116679.749380635
2012-02-29,117061.657244241
2012-01-31,117487.777052439
2011-12-31,117839.373412318
2011-11-30,117122.498700342
2011-10-31,116841.489665961
2011-09-30,116762.442007806
2011-08-31,116970.304587588
2011-07-31,117412.478134726
2011-06-30,117656.724349237
2011-05-31,117961.026189233
2011-04-30,117947.532849328
2011-03-31,117452.115506394
2011-02-28,114940.037663492
2011-01-31,112827.356952282
2010-12-31,111328.801570993
2010-11-30,111893.23428627
2010-10-31,112236.881616513
2010-09-30,112391.258073955
2010-08-31,112651.057605898
2010-07-31,113126.813256332
2010-06-30,113836.528046809
2010-05-31,114500.488066306
2010-04-30,114649.598371393
2010-03-31,114746.938973638
2010-02-28,114684.782089694
2010-01-31,115044.019677735
2009-12-31,115501.47485972
2009-11-30,116198.920329328
2009-10-31,116906.643435561
2009-09-30,117779.352512983
2009-08-31,118979.193058406
2009-07-31,120530.267887297
2009-06-30,122111.09182811
2009-05-31,123535.183692734
2009-04-30,124562.761350141
2009-03-31,125027.453121419
2009-02-28,125120.999339603
2009-01-31,124887.609372666
2008-12-31,134659.0
2008-11-30,135676.0
2008-10-31,136626.0
2008-09-30,137710.0
2008-08-31,138827.0
2008-07-31,139908.0
2008-06-30,140887.0
2008-05-31,141452.0
2008-04-30,141981.0
2008-03-31,142351.0
2008-02-29,142400.0
2008-01-31,142101.0
2007-12-31,141773.0
2007-11-30,141539.0
2007-10-31,141602.0
2007-09-30,141214.0
2007-08-31,140509.0
2007-07-31,139497.0
2007-06-30,138575.0
2007-05-31,137882.0
2007-04-30,137092.0
2007-03-31,136446.0
2007-02-28,135582.0
2007-01-31,134898.0
2006-12-31,133945.0
2006-11-30,133367.0
2006-10-31,132562.0
2006-09-30,131874.0
2006-08-31,131239.0
2006-07-31,130857.0
2006-06-30,129576.0
2006-05-31,127949.0
2006-04-30,125922.0
2006-03-31,124547.0
2006-02-28,123276.0
2006-01-31,121987.0
2005-12-31,120785.0
2005-11-30,119257.0
2005-10-31,117736.0
2005-09-30,116243.0
2005-08-31,114793.0
2005-07-31,113267.0
2005-06-30,112289.0
2005-05-31,111487.0
2005-04-30,111443.0
2005-03-31,110884.0
2023-11-30,348675.339044344
2023-10-31,348551.937367837
2023-09-30,348374.955301773
2023-08-31,347947.972304916
2023-07-31,347149.509236476
2023-06-30,346072.178557921
2023-05-31,344345.770997739
2023-04-30,343021.312347976
2023-03-31,342095.526605148
2023-02-28,342381.910208818
2023-01-31,343740.726197756
2022-12-31,345633.168627805
2022-11-30,346855.449629845
2022-10-31,347731.833048241
2022-09-30,348989.109773837
2022-08-31,351081.61965587
2022-07-31,351833.063873183
2022-06-30,350480.773563091
2022-05-31,346963.14322087
2022-04-30,342605.319982236
2022-03-31,337744.522483111
2022-02-28,332762.553622323
2022-01-31,327720.377330019
2021-12-31,322849.025053888
2021-11-30,318129.555122619
2021-10-31,313498.236366547
2021-09-30,309420.10721545
2021-08-31,305349.600752337
2021-07-31,301158.015768098
2021-06-30,295902.015806479
2021-05-31,290290.734803889
2021-04-30,283779.87032865
2021-03-31,277426.435841387
2021-02-28,271398.946526899
2021-01-31,266335.806955379
2020-12-31,261767.059625668
2020-11-30,257486.361451532
